59.05951208	60.5	62.83537793	63.7	64.17976221	65.2	65.86370066	66.6	68.78632	70.6	70.45388	71.2	70.94697	72.1	71.21847	71.9
59.08940074	61.1	62.77105387	63.8	64.04445552	65.2	65.59034226	66.8	68.7561	70.3	70.15733	71.4	70.5106	71.7	70.95598	72.1
59.52475428	60.5	62.82825404	63.7	64.11144511	65.1	65.48058358	66.6	68.86036	70.6	70.22259	71.5	70.42367	71.5	71.0097	71.7
59.45114252	60.4	62.44923955	63.7	64.05664147	65.1	65.58343548	66.8	69.0369	70.4	70.43219	71.4	70.44605	71.6	70.98294	71.7
59.66022151	60.7	62.89797849	63.9	63.96133456	65.1	65.68887813	66.6	69.13585	70.6	69.6194	71.3	70.49073	71.7	70.97696	71.9
59.5453828	60.8	62.88864889	63.7	64.33800785	65	65.59532478	66.7	69.05553	70.3	69.93154	71.4	70.44661	71.7	70.88477	71.9
59.39000365	60.5	62.81253123	63.5	64.17935954	65	65.51190081	66.6	69.21242	70.7	69.96324	71.1	70.31369	71.8	70.86982	72.1
59.74646577	60.3	62.84941748	63.8	64.19888262	65.1	65.77287567	66.5	68.97896	70.6	69.6769	71.5	69.78526	71.6	70.71877	72.1
59.2619598	60.6	63.02260955	63.7	64.50697312	65.5	65.74735592	66.5	68.94782	70.3	69.99637	71.5	69.95347	71.5	70.82172	71.9
59.31327479	60.5	63.22687779	63.6	64.42224616	65	65.73679608	66.8	69.06995	70.3	70.01346	71.5	70.12115	71.3	70.57303	71.9
59.34138071	60.8	62.77500483	63.8	64.39139135	65.2	65.97125865	66.8	68.5385	70.2	69.73845	71.4	70.16188	71.4	70.8967	71.6
59.77043529	60.4	62.79663514	63.8	64.44146515	65	65.78375828	66.6	69.01902	70.1	69.94466	71.5	70.05169	70.9	71.10303	72
59.89055561	60.9	62.904515	63.9	64.35309404	65.2	65.56901766	66.7	68.81959	70.4	69.99729	71.1	69.88489	71.3	70.62094	72.2
59.69099335	60.6	63.21769756	63.5	64.3949301	65.1	65.91639826	66.4	69.29377	70.3	70.11144	71.2	70.23211	71.1	70.81445	72.1
59.72676326	61	62.8090485	63.7	64.13439448	65.3	66.2927165	66.3	69.53488	70.6	69.82567	71.3	70.15249	71.1	71.10368	71.8
59.70896506	60.5	62.93640907	63.7	63.85553766	65	66.15186774	66.6	69.37981	70.4	69.79312	71.5	69.95366	71.2	70.90279	72.3
59.67867917	60.9	62.85469867	63.5	64.25546333	64.9	66.08502669	66.6	68.97441	70.5	69.89115	71.4	70.2804	71.2	70.91742	72
59.90325141	60.5	62.8430157	63.5	64.24606934	65.1	66.08348918	66.7	69.03593	71.1	70.20302	71.1	70.0896	71.4	71.12799	71.8
59.56227696	60.7	62.74714086	63.5	64.0396006	65.4	66.01441968	66.5	69.13414	70.7	70.00136	71.2	69.93382	71.3	70.80784	72
59.59032527	60.8	62.63375715	63.5	63.96777105	64.9	65.93989032	66.8	68.97321	70.9	70.13129	71.2	69.81408	71.2	70.9081	71.8
59.63156365	60.7	62.87146307	63.7	63.84428685	65.2	65.79479768	66.3	69.28374	70.7	70.15221	71.3	69.82832	71.4	70.84574	72.1
59.68504903	59.8	62.79278798	63.7	64.22290963	64.8	65.92314635	66.5	69.05297	70.9	69.96198	71.5	69.89322	71	71.18327	71.9
59.69216246	60.3	62.66957731	63.6	64.26001607	64.7	66.07287534	66.6	69.29053	70.6	70.0731	72	69.84622	71.1	70.69757	71.8
59.48333395	60.5	62.9207194	63.6	64.03166193	64.8	66.09422749	66.7	69.17764	70.6	70.00093	71.4	69.78362	71.1	70.70219	72.2
58.2501757	60.4	62.70263857	63.5	64.27002534	65.1	65.90813936	66.8	69.22531	70.5	70.05563	71.5	69.65344	71.4	70.99519	71.8
59.11948862	60.5	62.69662708	63.8	64.187865	65.1	65.98546309	66.9	69.52956	70.7	70.05073	71.3	70.48925	71.3	70.68188	72.1
59.31179894	60.6	62.9020122	63.7	64.37569015	65.2	66.18424012	66.6	69.1945	70.6	70.04359	71.5	70.54455	71.6	70.856	71.9
59.67636298	60.2	62.5945343	63.4	64.28396215	65.2	65.93939932	66.6	69.20684	70.6	69.94915	70.7	70.57023	71.6	70.96672	72
59.54884489	60.8	62.81213319	63.8	64.18900262	65.1	65.67340326	66.6	69.08633	70.8	69.96843	71.5	70.41175	71.8	70.88212	72
59.39272208	60.6	62.99961334	63.7	64.34014566	65.2	65.86145899	66.5	69.02457	70.7	70.20047	71.2	70.67702	71.4	71.00194	72
59.23743222	60.6	62.97735674	63.6	64.06145991	65.7	65.97371236	66.8	68.83639	70.7	70.21745	71.3	70.52507	71.5	71.0372	72
59.54512228	60.6	62.62469085	63.5	64.32434831	64.9	65.70762376	66.5	69.21651	70.4	70.1344	71.3	70.46418	71.6	70.78674	71.9
59.46321709	60.4	62.87971711	63.5	64.15871614	65.1	65.79354841	66.8	68.85849	70.4	70.0133	71.2	70.63636	71.4	70.69571	72
59.10630819	60.5	62.65535191	63.7	64.09573831	64.9	66.00756968	66.5	69.08631	70.6	70.16573	71.2	70.3958	71.6	70.61177	72
59.24838867	60.6	62.84670478	63.7	64.18704823	65.1	66.01451354	66.6	68.82917	70.5	69.85892	71.3	70.6248	71.7	70.38925	71.8
59.29765972	60.5	62.74768301	63.7	64.26799458	65.3	65.9466173	66.6	68.72511	70.6	69.98567	71.1	70.62267	71.6	70.51476	72
59.40180882	60.5	62.94679259	63.5	64.03377516	65.4	65.76505979	66.7	69.258	70.5	69.69396	71.3	70.4521	72.1	70.73626	71.6
59.35550386	60.8	62.71633409	63.6	64.7448272	65.1	66.1819547	66.7	68.86684	70.7	69.79152	71.2	70.6402	71.6	70.58739	72.1
59.60692506	60.5	62.6366093	63.7	64.26271788	64.9	65.90576574	66.5	69.03898	71	70.24969	71.2	70.3036	71.6	70.77282	72.1
59.48984821	60.6	62.51146906	63.8	64.28982371	66	65.90777906	66.7	68.93904	70.5	70.07812	71.5	70.49151	71.5	70.65143	71.8
59.08417548	60.5	62.74746625	63.7	64.12648366	65.4	65.98563446	66.5	69.11084	70.7	70.16446	71.3	70.37724	71.6	70.86369	71.7
59.30981709	60.5	62.8909307	63.4	64.24096072	65.3	65.98006096	66.6	69.02442	70.5	69.99113	71.3	70.51703	71.7	70.52033	72.3
59.1268888	60.5	62.80677877	63.8	63.99823991	65.3	65.72631256	66.9	69.08189	70.8	70.10648	71.2	70.61187	72.1	70.94196	71.8
59.59867444	60.3	62.89846159	63.8	63.77339763	64.9	65.72578859	66.8	68.87234	70.6	70.25672	71.1	70.66078	71.7	70.48868	71.9
59.78185309	60.4	62.70563224	63.7	63.63767681	64.8	66.02501337	66.7	68.97956	70.5	69.62511	71.2	70.38242	71.5	70.36863	72
59.46293037	60.6	62.68887673	63.5	63.87494426	65	65.89976781	66.6	68.82399	70.3	70.03435	71.3	70.3535	71.8	70.78667	71.8
59.52220458	60.9	62.54770058	64	64.02652644	64.8	65.69009042	66.7	69.01204	70.8	70.22897	71.4	70.24271	71.8	70.63309	71.9
59.38338771	60.7	62.6158137	63.7	64.28480531	64.6	65.66626211	66.5	69.03673	70.2	69.88186	71.1	70.26787	71.6	70.96259	72.3
59.48045919	60.6	62.85734103	63.6	64.75733091	65	65.9512644	66.6	69.04814	70.7	69.98177	71.2	70.39015	71.7	70.38902	71.6
59.53422537	60.7	62.75981088	63.7	64.40372546	65	66.1057906	66.5	69.28143	70.5	70.23178	71.5	70.48519	71.8	70.61818	71.9
59.55725551	60.7	62.69661455	63.5	64.24533997	70.9	66.06111743	66.7	68.94238	70.5	70.09773	71.3	70.55936	71.4	70.93893	71.7
59.74561936	60.5	62.80007992	63.7	63.98337389	65	66.15157052	66.7	68.88807	70.6	69.93938	70.9	70.51051	71.6	71.39496	71.1
59.37537469	60.6	62.95795639	63.8	64.18091022	65.2	66.50737101	66.7	69.17784	70.5	70.06738	71	70.37779	71.5	71.27039	72
59.28811731	60.7	62.77317039	63.5	63.90029013	65	66.26577107	67	69.21239	70.8	70.03261	71.2	70.41651	71.6	71.11687	72.1
59.36571787	60	62.85911772	63.7	64.12203673	65.3	65.63320321	66.9	69.01217	70.5	69.99748	71.1	70.57973	72	70.81588	71.8
59.42548716	59.6	62.81666063	63.7	64.20576677	65	66.1815393	66.7	69.18328	70.7	70.17268	71.3	70.55918	71.4	71.02273	71.8
58.78002587	60.1	62.82759633	63.6	64.28372189	65.2	65.60718362	66.5	69.25562	70.7	70.06431	71.4	70.67672	71.7	70.93326	71.9
58.45249982	60.5	62.65547207	63.4	64.22519558	65	65.95751546	66.6	69.04344	70.7	70.044	70.9	70.45689	71.8	70.95841	72
58.99465045	60.4	62.57024896	63.5	64.05442375	65.6	66.08210065	66.3	69.14021	70.7	70.22954	71.2	70.6843	71.9	71.03856	71.9
59.23388065	60.6	62.66844234	63.5	63.95143761	65.4	66.23757976	66.2	69.32835	70.7	70.09844	71	70.54755	71.9	70.95335	71.8
59.2905345	60.7	62.56248713	63.6	63.97011696	65.4	66.33449201	66.9	69.2266	70.6	69.91889	71.1	70.62143	71.6	70.98609	71.9
59.09753474	60.4	62.69135095	63.7	64.08563482	65.2	66.28107741	66.6	69.17136	70.5	69.63522	71.1	70.71484	71.5	71.2888	72
59.02776309	60.3	62.74703224	63.5	64.03675971	65.3	65.75666409	67	69.31127	70.7	69.93703	71.3	70.3518	71.9	71.23349	72
59.19775039	60.5	62.92471089	63.8	64.31334587	65.2	65.87454213	67	69.25542	70.6	70.08482	71.2	70.39935	71.9	71.20333	72.2
59.3225359	60.5	62.6551774	63.6	64.09727326	65.1	65.78745646	66.7	69.27171	70.7	69.8574	71.2	70.60166	71.4	71.06258	72.2
59.07012623	60.4	62.56325659	63.7	64.34771324	65.2	66.14980243	66.5	68.81934	70.6	69.81835	71.3	70.34087	71.5	71.2335	71.9
59.1577167	60.6	62.89870839	63.8	64.25679995	65.3	65.97870975	66.6	69.07856	70.6	70.24356	71.3	70.35353	71.5	71.02584	72.3
59.22368108	60.5	62.61011101	63.7	64.51219002	65.3	66.05368184	66.7	69.21836	70.2	70.04919	71.1	70.23274	71.6	71.23329	72.1
59.24147438	60.7	62.61160558	63.7	64.53452868	65	65.97514441	66.8	69.00084	70.6	69.91405	71.1	70.60558	71.6	70.99801	72.1
59.3261285	60.7	62.69452477	63.8	64.24702695	65.3	65.94032476	66.5	69.07075	70.9	69.94449	71.2	70.35786	71.8	71.13313	72.3
59.19390016	60.3	62.62745709	63.7	64.04139314	65.7	65.95246565	66.4	69.3311	70.7	70.05541	71.2	70.53941	71.8	71.04708	71.8
59.64616242	60.2	62.76668822	63.7	64.19682696	65.6	65.91629585	66.7	68.92882	70.4	70.05054	71.3	70.39538	71.8	70.96404	71.9
58.88287983	60.3	62.64934312	63.6	64.2477781	65	66.2682858	66.7	68.85265	70.8	70.13318	71.2	70.70314	71.6	70.98827	72
59.05671855	60.3	62.90310513	63.7	64.24954496	65.1	66.24091096	66.8	69.36169	70.5	70.04875	71.7	70.52448	71.7	70.87152	72.1
59.07850425	60	62.86677392	63.5	64.27461823	65.1	66.08536559	66.9	69.20742	70.9	69.94061	71.1	70.59852	71.6	71.20321	72.1
59.08249057	60.3	62.66618494	63.4	64.29706674	65.2	65.90530619	67	69.07119	70.7	69.29181	71.4	70.69928	71.7	70.8843	72.1
59.25537989	60.2	63.07977347	63.8	64.14442882	65.2	65.78467531	66.8	69.29012	70.6	69.816	71.2	70.36918	71.8	71.08584	72.1
59.04225656	60.4	62.66844122	63.7	64.01228263	65.2	65.64821889	66.6	68.95096	70.5	70.08563	71.2	70.55489	71.7	70.80448	72.1
59.36141056	60.1	62.58297145	63.5	64.26107575	65.3	66.02224022	66.6	68.83145	70.3	70.2046	70.9	70.58165	71.7	71.0768	72
59.29562549	60.2	62.59904136	63.5	64.38349548	65.3	65.65790121	66.6	69.11549	70.5	69.87179	71.6	70.4056	71.9	71.01554	72.1
59.09563694	60.3	62.89436075	63.7	64.33187812	65.3	65.83833032	66.8	68.89733	70.9	69.91116	71.3	70.72535	71.7	70.93977	72.1
59.50452115	60.2	62.74104255	63.6	64.57957652	65.3	65.90567506	67	69.37396	70.6	69.65805	71.1	70.54602	72	71.10925	72.2
59.08846521	60.3	62.91408332	63.6	64.15858048	65.4	65.72667533	66.4	69.05936	70.6	70.17149	71.4	70.58095	72	71.07267	72.3
59.31468209	60.1	62.90090804	63.6	64.19096542	65.3	66.21078197	66.6	68.84148	70.5	69.89209	71.1	70.55519	71.5	70.92955	71.9
59.13123818	60.6	62.7816197	63.6	64.35994259	65.4	65.97318118	66.6	69.06157	70.5	69.48621	71.2	70.6205	71.8	70.89322	72.1
59.31250684	60.5	62.80977688	63.6	64.77368523	65.1	65.71503658	67.1	69.22518	70.9	69.85	71.3	70.40359	71.7	71.0768	72
59.56380184	60.5	62.77704788	63.7	64.52267545	65.3	65.76349987	66.6	69.06289	70.5	69.92812	71.2	70.39666	71.7	71.23894	72.1
59.08637317	60.6	62.52920772	63.6	64.06194111	65.4	65.72658535	66.8	69.15252	70.6	70.00362	71.2	70.56379	71.8	70.99012	71.9
59.34556991	60.3	62.83674465	63.4	64.10192934	65.5	65.81635189	66.8	69.01998	70.7	69.97445	71.1	70.41732	71.6	71.21073	72.1
59.26205607	60.5	62.62132779	63.5	64.35446011	65.2	66.2032818	66.6	69.2057	70.7	69.86259	71.3	70.39272	71.7	71.00831	71.9
59.24755959	60.5	62.83222474	63.7	64.58394023	65	66.16143206	66.8	68.86038	70.5	70.15836	71.6	70.65314	71.5	71.20877	72
59.44790778	60.6	62.76405088	63.5	64.41575194	65.2	65.93258629	66.5	68.99888	70.6	70.04063	70.9	70.47404	71.5	71.09212	72
59.38499329	60.4	62.64017295	63.4	64.37302527	65.3	65.81074366	66.9	68.96604	70.6	69.86805	71.5	70.57753	71.9	70.89141	72.1
59.54578488	60.4	62.95365959	63.4	64.20767489	65.2	65.8737388	66.6	69.16981	70.5	69.92989	71.2	70.35311	71.7	71.1481	71.9
59.43423443	60.7	62.9492648	63.5	64.22263805	65.1	66.1059992	66.6	68.79275	70.5	70.07372	71.3	70.26087	71.6	71.12784	71.9
59.41532669	60.4	62.71882987	63.7	64.16463787	65.1	65.94263772	66.8	69.22991	70.3	69.8859	71.2	70.50955	71.8	70.96447	72
59.2117304	60.6	62.94632516	63.4	64.57015608	65.4	66.22066833	66.5	69.35506	70.3	69.82602	71.3	70.50524	71.7	71.13554	71.9
59.50469763	60.3	62.94364901	63.8	64.35137669	65.3	65.99147315	66.7	69.17296	70.6	69.85837	71.4	70.76579	71.6	70.89028	72.1
59.46182402	60.5	62.78387242	63.3	64.37362496	65.5	65.90769341	67	69.16191	70.7	69.94841	71.1	70.63493	71.6	71.13679	72.2
59.3127303	60.2	62.73132977	63.5	64.11343395	65.4	65.83981768	66.9	69.0399	70.7	70.06424	71	70.58713	71.7	71.17141	72.1
59.36822876	60.3	62.46726307	63.6	64.12546722	65.2	65.78000397	66.5	68.90168	70.6	70.23818	71.2	70.65994	71.6	71.06598	72
59.56392543	60.8	62.52958447	63.7	64.13968907	64.9	65.9441492	66.8	69.05814	70.3	70.01496	71.1	70.87606	71.7	70.94712	72.2
59.37061579	60.5	62.91399288	63.6	64.13109304	65	66.09680644	66.9	69.08889	70.6	70.04707	71.1	70.35142	72	70.74219	71.8
59.45902914	60.3	62.6471408	63.7	64.12862683	65.5	66.00614183	67	69.06473	70.5	70.11926	71.1	70.51071	71.7	70.81527	72.1
59.50574968	60.7	62.64112847	63.6	64.30899899	65.4	66.00476784	66.7	69.01866	70.7	69.91102	71.3	70.37853	71.8	70.86623	72.3
59.39300096	60.4	63.05093656	63.6	64.43847895	65.1	66.25278585	67.1	69.30491	70.5	70.34166	71.3	70.44128	71.8	71.10345	72.1
59.38258768	60.4	62.79525769	63.7	64.29445185	65.1	66.41154691	66.8	69.10198	70.6	69.97492	71.1	70.60967	71.7	71.00611	72.1
59.27074101	60.4	62.74981664	63.7	64.33063539	65.1	66.21910614	66.8	68.94727	70.5	70.25887	71.5	70.60165	71.5	71.12722	72
59.45682342	60.2	62.8710135	63.5	64.41129937	65.2	66.01489499	66.8	68.89184	70.9	69.87435	70.9	70.39728	71.4	71.02409	72.2
59.50859572	60.5	62.56441901	63.5	64.39384924	65.1	65.87515391	66.6	69.13193	70.5	69.89944	71.6	70.37098	71.7	71.13742	72.1
59.31056128	60.4	62.5746585	63.6	64.77379659	65.3	65.72502496	66.6	69.19648	70.5	69.83243	71.2	70.30549	72	71.13913	72.2
59.48187821	60.5	62.85951174	63.5	64.51332949	65.1	65.97665735	66.7	69.02921	70.6	69.88903	71.7	70.57851	71.6	70.96349	72
59.34100242	60.3	62.97694704	63.5	64.42331245	65.2	66.31875933	66.6	69.12927	70.4	70.26045	71.2	70.38972	71.8	71.11124	72
59.45505995	60.7	62.7637977	63.5	64.37388493	65.4	65.93764712	66.6	69.27641	70.5	70.33131	71.2	70.68904	71.9	71.16572	72.1
59.65197406	60.7	62.87288917	63.7	64.44835327	65.3	65.85349486	66.6	69.22172	70.5	70.20535	71.3	70.50089	71.8	71.17091	72.1
59.44248168	60.5	62.85980779	63.4	64.67005151	65.3	65.78281378	66.6	69.12231	70.8	70.1226	71.4	70.5406	71.5	71.02102	72.1
59.34767404	60.3	62.95131258	63.4	64.76152596	65.1	65.64296768	66.7	69.11759	70.9	69.88965	71.3	70.38802	71.6	71.00886	72.5
59.20310091	60.4	62.83476262	63.7	64.51282587	65.2	65.85197794	66.9	68.95793	70.7	70.12261	71.2	70.3746	71.6	70.95484	72.5
59.41016593	60.6	62.60431195	63.8	64.24651572	65.2	65.78992016	66.5	68.89534	70.6	69.94671	71.4	70.4835	71.8	70.7929	72.1
59.59685479	60.7	62.76848939	63.6	64.42418094	65.2	65.74782146	66.7	68.97243	70.5	69.97191	70.9	70.63306	71.7	71.15594	71.8
59.245905	60.4	62.7512952	63.6	64.28735748	65.5	65.9984354	66.6	69.61056	70.6	70.0165	71.1	70.56586	71.3	70.65483	72
59.39667318	60.4	62.56974932	63.6	64.20490118	65.4	65.87431312	66.7	69.25504	70.3	70.04964	71.1	70.39171	71.7	70.97037	72.1
59.56546362	60.4	62.69598953	63.7	64.02806488	65.5	65.76478752	66.6	69.14407	70.5	70.09549	71	70.53535	71.6	71.09463	72.1
59.10719451	60.3	62.74770488	63.7	64.19473093	65.1	65.804048	66.8	69.12422	70.6	70.21014	70.9	70.45091	71.8	70.87709	72.1
59.5731171	60.4	62.81423789	63.7	64.0218082	65.3	66.05682935	66.6	69.0285	70.6	69.85111	71.2	70.23016	71.6	71.12633	71.8
59.32233415	60.5	62.78365713	63.6	63.94532095	65.3	65.79240842	66.5	69.2725	70.6	69.92566	70.6	70.32425	71.6	70.95564	72.2
59.64663176	60.5	62.72978351	63.7	64.20497146	65.2	65.65644818	66.3	68.86384	70.7	70.06044	71.2	70.46508	71.5	70.78771	72.1
59.43575842	60.6	62.97250059	63.4	64.1906491	64.9	66.11196783	66.6	68.87002	70.6	69.8519	71	70.65369	71.8	71.04224	72.1
59.28830204	60.2	62.85400079	63.8	64.43480716	65.1	65.95934816	66.8	68.89098	70.9	69.88289	70.9	70.28857	71.6	70.98167	72
59.71546686	60.3	62.47589803	63.5	63.93540799	65.3	65.82772931	66.3	68.89811	70.4	69.8681	71	70.26591	71.7	70.85612	71.8
59.56017024	60.4	62.44304647	63.7	64.12416393	65	65.93872044	66.9	69.25427	70.6	70.06829	71.2	70.42567	71.7	70.79079	72.2
59.2971554	60.2	62.78112583	63.8	63.8554657	65.1	65.91306903	66.8	68.74411	70.4	69.66425	71.5	70.63655	71.5	71.09829	72.1
59.4120944	60.5	62.66075808	63.7	63.91297176	65.2	65.92349449	66.3	69.08692	70.6	69.92894	71.2	70.0968	71.8	70.93701	71.7
59.78802041	60.1	62.59737336	63.6	64.3706452	65.1	66.11558907	66.5	69.31895	70.6	69.91118	71.2	70.62757	71.8	71.34073	72.2
59.42352458	60.2	62.55789537	63.6	64.18285989	65.1	65.91388105	66.8	68.78644	70.5	69.90282	71.3	70.43961	71.7	71.00748	72
59.42517683	60.3	62.93406269	63.5	64.34517358	64.9	65.98037192	66.8	68.95592	70.2	70.08148	71.2	70.51289	71.6	70.92467	72.1
58.99434678	60.2	62.9264622	63.5	64.67765705	65.3	66.01258644	66.4	69.17552	70.5	70.04331	71.3	70.43815	71.8	70.91048	72.1
59.27699471	60.4	62.63942303	63.7	64.15897305	64.9	66.2139963	66.6	69.3919	70.6	70.38471	71	70.65179	71.5	71.02397	72
59.12883695	60.3	62.80811789	63.3	64.17052486	65.4	66.15882221	66.8	69.27547	70.8	69.96033	71.2	70.48827	71.7	71.05359	72
59.0588632	60.4	62.73746148	63.6	64.3517277	65.2	66.39082248	66.8	69.04032	70.7	70.20363	71	70.35399	71.5	70.67495	71.9
59.01852495	60.4	62.80184197	63.4	64.25566547	65.1	66.22626873	66.9	68.78876	70.8	69.92873	71.1	70.75811	71.3	70.98726	72.1
58.70273416	60.6	62.84359907	63.9	64.18133276	65.1	65.9365388	67	69.21899	70.6	70.19842	71.3	70.47527	71.6	71.03624	72
59.10627535	60	62.74285235	63.5	64.536491	65.3	66.41522123	66.8	69.03877	70.5	69.81678	70.8	70.2538	71.5	70.80131	72
59.11502538	60.3	62.69045448	63.4	64.28298884	65.5	66.00459625	66.8	68.60543	70.5	70.13056	71.3	70.32217	71.7	70.66954	72
58.9466683	60.3	62.85139879	63.7	64.09923731	65.2	65.88132013	66.6	69.10097	70.8	70.10374	71	70.52333	71.8	70.71417	72.2
58.94694924	60.5	62.74137318	63.5	64.19458486	65	66.23824928	67.1	69.09356	70.5	69.83027	70.9	70.55423	71.5	70.84987	72
59.01731248	60.1	62.88523322	63.7	64.26641359	65.3	65.874441	66.6	69.18424	70.9	70.06491	71	70.56751	71.8	70.42064	72.1
59.28004064	60.4	62.86044502	63.6	64.05338468	65.1	66.18715802	66.7	69.32363	70.5	70.00955	71.1	70.1461	71.6	69.97898	71.9
59.02400214	60.6	63.11942507	63.7	64.08710243	65.3	65.8638288	66.9	69.14156	70.8	70.02464	71.3	70.39165	71.5	68.92842	72.6
58.85784879	60.4	62.90542392	63.5	64.28571484	65.1	66.07324379	66.5	69.22241	70.5	70.03237	71	70.52313	71.8	65.09699	72
