"hr8","min","sec","dBA","Time"
14,44,0,62.3652835283648,"14:44:0"
14,44,0,62.4464500241229,"14:44:0"
14,44,0,62.3273678923611,"14:44:0"
14,44,0,62.2689265754941,"14:44:0"
14,44,0,62.1567484230013,"14:44:0"
14,44,0,62.3712103016649,"14:44:0"
14,44,0,62.2108676172727,"14:44:0"
14,44,0,62.454485998109,"14:44:0"
14,44,0,62.2492039567687,"14:44:0"
14,44,0,62.0272006938077,"14:44:0"
14,44,0,62.2387281384902,"14:44:0"
14,44,0,62.1578970555743,"14:44:0"
14,44,0,62.1008141880276,"14:44:0"
14,44,0,62.3284533672783,"14:44:0"
14,44,0,62.2132167748791,"14:44:0"
14,44,0,62.3386715349949,"14:44:0"
14,44,0,62.3700666948097,"14:44:0"
14,44,0,62.220488792806,"14:44:0"
14,44,0,62.3536540385613,"14:44:0"
14,44,0,62.3098641655786,"14:44:0"
14,44,0,62.2389493966276,"14:44:0"
14,44,0,62.3166538863053,"14:44:0"
14,44,0,62.5052605244389,"14:44:0"
14,44,0,62.3004078020037,"14:44:0"
14,44,0,62.2849083054005,"14:44:0"
14,44,0,62.2535100434715,"14:44:0"
14,44,0,62.3409019437497,"14:44:0"
14,44,0,62.345667249064,"14:44:0"
14,44,0,62.4231673129982,"14:44:0"
14,44,0,62.1054561732924,"14:44:0"
14,44,0,62.1786468962319,"14:44:0"
14,44,0,62.100583779624,"14:44:0"
14,44,0,62.1901823931672,"14:44:0"
14,44,0,62.1682804393087,"14:44:0"
14,44,0,62.1350690980205,"14:44:0"
14,44,0,62.039659940885,"14:44:0"
14,44,0,62.1920115188124,"14:44:0"
14,44,0,62.4136251188768,"14:44:0"
14,44,0,61.8313466438503,"14:44:0"
14,44,0,62.2302267844968,"14:44:0"
14,44,0,62.1514216240502,"14:44:0"
14,44,0,62.0104854396043,"14:44:0"
14,44,0,62.209402772372,"14:44:0"
14,44,0,62.1636630423668,"14:44:0"
14,44,0,62.4955725493968,"14:44:0"
14,44,0,62.4920944317605,"14:44:0"
14,44,0,62.3407022520411,"14:44:0"
14,44,0,62.4634939838693,"14:44:0"
14,45,0,62.2093255912337,"14:45:0"
14,45,0,62.3821113658521,"14:45:0"
14,45,0,62.1725016033634,"14:45:0"
14,45,0,62.4162726242522,"14:45:0"
14,45,0,62.0552409141922,"14:45:0"
14,45,0,62.3610319436674,"14:45:0"
14,45,0,62.4343568718785,"14:45:0"
14,45,0,62.2240981319764,"14:45:0"
14,45,0,62.5750983362822,"14:45:0"
14,45,0,62.4987097836425,"14:45:0"
14,45,0,62.0357437230964,"14:45:0"
14,45,0,62.1254083628047,"14:45:0"
14,45,0,62.2835849334097,"14:45:0"
14,45,0,62.066347383675,"14:45:0"
14,45,0,62.2548260153327,"14:45:0"
14,45,0,62.3837455004388,"14:45:0"
14,45,0,62.3684161221263,"14:45:0"
14,45,0,62.3102906433294,"14:45:0"
14,45,0,62.1203229359496,"14:45:0"
14,45,0,62.1258627975212,"14:45:0"
14,45,0,62.3291500602468,"14:45:0"
14,45,0,62.4855336167768,"14:45:0"
14,45,0,62.3110236260772,"14:45:0"
14,45,0,62.2970885349079,"14:45:0"
14,45,0,62.0440476525154,"14:45:0"
14,45,0,62.6699173615014,"14:45:0"
14,45,0,62.2835167239503,"14:45:0"
14,45,0,62.4482525223593,"14:45:0"
14,45,0,62.3793299451223,"14:45:0"
14,45,0,62.2187569211253,"14:45:0"
14,45,0,62.4078795214725,"14:45:0"
14,45,0,62.2173766565578,"14:45:0"
14,45,0,62.503693380074,"14:45:0"
14,45,0,62.3860573096535,"14:45:0"
14,45,0,62.2914030307572,"14:45:0"
14,45,0,62.0895259108497,"14:45:0"
14,45,0,62.519169285491,"14:45:0"
14,45,0,62.4231845085054,"14:45:0"
14,45,0,62.4727882579852,"14:45:0"
14,45,0,62.3319334052478,"14:45:0"
14,45,0,62.2800983672671,"14:45:0"
14,45,0,62.464414513929,"14:45:0"
14,45,0,62.2463910376385,"14:45:0"
14,45,0,62.2139793695988,"14:45:0"
14,45,0,62.4278570195177,"14:45:0"
14,45,0,62.0525630192501,"14:45:0"
14,45,0,62.2196889489573,"14:45:0"
14,45,0,62.071175004819,"14:45:0"
14,45,0,62.2498932872237,"14:45:0"
14,45,0,62.2019905073617,"14:45:0"
14,45,0,62.2881729107734,"14:45:0"
14,45,0,62.2854227188727,"14:45:0"
14,45,0,62.1696683647497,"14:45:0"
14,45,0,62.0146008561129,"14:45:0"
14,45,0,62.2242554935612,"14:45:0"
14,45,0,62.1513028707,"14:45:0"
14,45,0,62.2038665269825,"14:45:0"
14,45,0,62.6641357469917,"14:45:0"
14,46,0,62.6370597144159,"14:46:0"
14,46,0,62.1594462088006,"14:46:0"
14,46,0,62.098845265439,"14:46:0"
14,46,0,62.2846447983878,"14:46:0"
14,46,0,62.2831292488301,"14:46:0"
14,46,0,62.2038021858357,"14:46:0"
14,46,0,62.3630158824754,"14:46:0"
14,46,0,62.0547571191088,"14:46:0"
14,46,0,62.1549984513298,"14:46:0"
14,46,0,62.3913210686223,"14:46:0"
14,46,0,62.1169942853273,"14:46:0"
14,46,0,62.2760689311945,"14:46:0"
14,46,0,62.474568096569,"14:46:0"
14,46,0,62.3678004487032,"14:46:0"
14,46,0,61.9444278236062,"14:46:0"
14,46,0,62.5027339182086,"14:46:0"
14,46,0,62.1964579925305,"14:46:0"
14,46,0,62.0987931488787,"14:46:0"
14,46,0,62.3876410711268,"14:46:0"
14,46,0,62.3171492894486,"14:46:0"
14,46,0,62.3538840325583,"14:46:0"
14,46,0,62.3921283731188,"14:46:0"
14,46,0,62.3621167095859,"14:46:0"
14,46,0,62.4245057152077,"14:46:0"
14,46,0,62.3843004849282,"14:46:0"
14,46,0,62.134279635007,"14:46:0"
14,46,0,62.3601657177011,"14:46:0"
14,46,0,62.3378576885404,"14:46:0"
14,46,0,62.6165055712071,"14:46:0"
14,46,0,62.3650158520523,"14:46:0"
14,46,0,62.3379930664635,"14:46:0"
14,46,0,62.2081953105872,"14:46:0"
14,46,0,62.3382036867061,"14:46:0"
14,46,0,62.3674173193965,"14:46:0"
14,46,0,62.9070675809062,"14:46:0"
14,46,0,62.3562510736562,"14:46:0"
14,46,0,62.7410676778144,"14:46:0"
14,46,0,62.2580079757117,"14:46:0"
14,46,0,62.2015245041986,"14:46:0"
14,46,0,62.2322857972243,"14:46:0"
14,46,0,62.3220197824858,"14:46:0"
14,46,0,62.1702932812294,"14:46:0"
14,46,0,62.430399822105,"14:46:0"
14,46,0,62.1704303500882,"14:46:0"
14,46,0,62.0155682725483,"14:46:0"
14,46,0,62.3980697493909,"14:46:0"
14,46,0,62.4270863876254,"14:46:0"
14,46,0,62.5977316550454,"14:46:0"
14,46,0,62.2204661983758,"14:46:0"
14,46,0,62.3971007244995,"14:46:0"
14,46,0,62.2398364666097,"14:46:0"
14,46,0,62.1292195557288,"14:46:0"
14,46,0,62.1712469312467,"14:46:0"
14,46,0,62.3562678594938,"14:46:0"
14,46,0,62.1300988757339,"14:46:0"
14,46,0,62.2101476307094,"14:46:0"
14,46,0,62.3292197854535,"14:46:0"
14,46,0,62.1466395799473,"14:46:0"
14,47,0,62.3789679925941,"14:47:0"
14,47,0,62.4601201846873,"14:47:0"
14,47,0,62.0997109998508,"14:47:0"
14,47,0,62.1798810892151,"14:47:0"
14,47,0,62.3646649058343,"14:47:0"
14,47,0,62.5378237271265,"14:47:0"
14,47,0,62.4410701628267,"14:47:0"
14,47,0,62.2162155633238,"14:47:0"
14,47,0,62.3419603054687,"14:47:0"
14,47,0,62.341120921872,"14:47:0"
14,47,0,62.3224774387616,"14:47:0"
14,47,0,62.4480366823461,"14:47:0"
14,47,0,62.2096052128118,"14:47:0"
14,47,0,62.4311005242589,"14:47:0"
14,47,0,62.3850937288205,"14:47:0"
14,47,0,62.4105500288892,"14:47:0"
14,47,0,62.323070074601,"14:47:0"
14,47,0,62.2774538699994,"14:47:0"
14,47,0,62.3473035515273,"14:47:0"
14,47,0,62.2993406738626,"14:47:0"
14,47,0,62.2540784657128,"14:47:0"
14,47,0,62.2145066901458,"14:47:0"
14,47,0,62.1140077197598,"14:47:0"
14,47,0,62.1345051000428,"14:47:0"
14,47,0,62.2068430981459,"14:47:0"
14,47,0,62.310146647888,"14:47:0"
14,47,0,62.0780567958068,"14:47:0"
14,47,0,62.1840973097442,"14:47:0"
14,47,0,62.4927503976689,"14:47:0"
14,47,0,62.3247547122932,"14:47:0"
14,47,0,62.2100901726986,"14:47:0"
14,47,0,62.4990205813655,"14:47:0"
14,47,0,61.9953698080925,"14:47:0"
14,47,0,62.2817527333692,"14:47:0"
14,47,0,62.2097309986934,"14:47:0"
14,47,0,62.2452495429091,"14:47:0"
14,47,0,62.1747539962628,"14:47:0"
14,47,0,62.2031285866384,"14:47:0"
14,47,0,62.4563674590831,"14:47:0"
14,47,0,62.3226168446774,"14:47:0"
14,47,0,62.08888560737,"14:47:0"
14,47,0,62.3579805319635,"14:47:0"
14,47,0,62.0730803364835,"14:47:0"
14,47,0,62.433942430653,"14:47:0"
14,47,0,62.397052239235,"14:47:0"
14,47,0,62.1526533006357,"14:47:0"
14,47,0,62.2270015570005,"14:47:0"
14,47,0,62.2352350567774,"14:47:0"
14,47,0,62.4182909899007,"14:47:0"
14,47,0,62.4230517097402,"14:47:0"
14,47,0,62.3378819179841,"14:47:0"
14,47,0,62.4781717034905,"14:47:0"
14,47,0,62.0968877799721,"14:47:0"
14,47,0,62.2045381255347,"14:47:0"
14,47,0,62.3319966005868,"14:47:0"
14,47,0,62.1219101886346,"14:47:0"
14,47,0,62.078817412811,"14:47:0"
14,47,0,62.1739308073669,"14:47:0"
14,47,0,62.1461517105417,"14:47:0"
14,48,0,62.3155206951377,"14:48:0"
14,48,0,62.2853922693265,"14:48:0"
14,48,0,62.3358028310662,"14:48:0"
14,48,0,62.1777883347869,"14:48:0"
14,48,0,62.1283964109474,"14:48:0"
14,48,0,62.3212421097138,"14:48:0"
14,48,0,62.0319990902394,"14:48:0"
14,48,0,62.2988567932821,"14:48:0"
14,48,0,62.2948054695788,"14:48:0"
14,48,0,62.162585754218,"14:48:0"
14,48,0,62.3933853768858,"14:48:0"
14,48,0,62.2032463568393,"14:48:0"
14,48,0,62.1846376556087,"14:48:0"
14,48,0,62.4778851936091,"14:48:0"
14,48,0,62.264194389967,"14:48:0"
14,48,0,62.3052745653025,"14:48:0"
14,48,0,62.4162516194656,"14:48:0"
14,48,0,61.9991176810166,"14:48:0"
14,48,0,62.1057070082357,"14:48:0"
14,48,0,62.2711294281862,"14:48:0"
14,48,0,62.3166687462912,"14:48:0"
14,48,0,62.4565399843705,"14:48:0"
14,48,0,62.3653673022298,"14:48:0"
14,48,0,62.0820110196215,"14:48:0"
14,48,0,62.1551169183927,"14:48:0"
14,48,0,62.1164475017206,"14:48:0"
14,48,0,62.1496535537389,"14:48:0"
14,48,0,62.4140682547388,"14:48:0"
14,48,0,62.0537103396402,"14:48:0"
14,48,0,62.5008075847288,"14:48:0"
14,48,0,62.2098066322476,"14:48:0"
14,48,0,62.3829351185383,"14:48:0"
14,48,0,62.3439553509261,"14:48:0"
14,48,0,62.6858117878668,"14:48:0"
14,48,0,62.3468778787316,"14:48:0"
14,48,0,62.2346304054594,"14:48:0"
14,48,0,61.9204548563867,"14:48:0"
14,48,0,62.5734149175208,"14:48:0"
14,48,0,62.3988716179441,"14:48:0"
14,48,0,62.3332765187447,"14:48:0"
14,48,0,61.993227740578,"14:48:0"
14,48,0,61.8838123906219,"14:48:0"
14,48,0,62.1589265316621,"14:48:0"
14,48,0,62.2627447097906,"14:48:0"
14,48,0,62.3571045524952,"14:48:0"
14,48,0,62.0746957007061,"14:48:0"
14,48,0,62.2307013513857,"14:48:0"
14,48,0,62.2766337403889,"14:48:0"
14,48,0,62.3762069479708,"14:48:0"
14,48,0,62.3181220971747,"14:48:0"
14,48,0,62.790045972498,"14:48:0"
14,48,0,62.4514011722499,"14:48:0"
14,48,0,62.4093807926695,"14:48:0"
14,48,0,62.3096964788982,"14:48:0"
14,48,0,62.1065084142763,"14:48:0"
14,48,0,62.3170341988805,"14:48:0"
14,48,0,62.4815800113599,"14:48:0"
14,48,0,62.2990168416667,"14:48:0"
14,49,0,62.3359513028309,"14:49:0"
14,49,0,62.2408675720617,"14:49:0"
14,49,0,62.1310145896744,"14:49:0"
14,49,0,62.3398033336213,"14:49:0"
14,49,0,62.3138157113878,"14:49:0"
14,49,0,62.2761408320862,"14:49:0"
14,49,0,62.050989909069,"14:49:0"
14,49,0,62.231176100637,"14:49:0"
14,49,0,62.4689097603914,"14:49:0"
14,49,0,62.3023720556009,"14:49:0"
14,49,0,62.2216265684169,"14:49:0"
14,49,0,62.0980035680938,"14:49:0"
14,49,0,62.4819609560869,"14:49:0"
14,49,0,62.2000209748233,"14:49:0"
14,49,0,62.2921939410006,"14:49:0"
14,49,0,62.3632639538289,"14:49:0"
14,49,0,62.2816650217262,"14:49:0"
14,49,0,62.4537455568344,"14:49:0"
14,49,0,62.2521845038951,"14:49:0"
14,49,0,62.1641131239375,"14:49:0"
14,49,0,62.144602085098,"14:49:0"
14,49,0,62.251946307611,"14:49:0"
14,49,0,61.9642811062615,"14:49:0"
14,49,0,62.3562308700561,"14:49:0"
14,49,0,62.1237410980056,"14:49:0"
14,49,0,61.9970559956857,"14:49:0"
14,49,0,62.1234433947691,"14:49:0"
14,49,0,62.3564008257651,"14:49:0"
14,49,0,62.3502050162285,"14:49:0"
14,49,0,62.2607761840683,"14:49:0"
14,49,0,62.3537526816594,"14:49:0"
14,49,0,62.1982916622625,"14:49:0"
14,49,0,62.2203985673484,"14:49:0"
14,49,0,62.5204873891163,"14:49:0"
14,49,0,62.2606252545747,"14:49:0"
14,49,0,62.2833513227349,"14:49:0"
14,49,0,62.2993398377512,"14:49:0"
14,49,0,62.189834647205,"14:49:0"
14,49,0,62.3122448037096,"14:49:0"
14,49,0,62.4604340331163,"14:49:0"
14,49,0,62.2002349211004,"14:49:0"
14,49,0,62.2222938358971,"14:49:0"
14,49,0,62.141546523179,"14:49:0"
14,49,0,62.1611589240846,"14:49:0"
14,49,0,62.2582677736502,"14:49:0"
14,49,0,62.0579564423216,"14:49:0"
14,49,0,62.0446073646087,"14:49:0"
14,49,0,62.2080421523497,"14:49:0"
14,49,0,62.0693606476284,"14:49:0"
14,49,0,62.1353970766652,"14:49:0"
14,49,0,62.2365543280498,"14:49:0"
14,49,0,62.348395714314,"14:49:0"
14,49,0,62.2713126452695,"14:49:0"
14,49,0,61.9844928796151,"14:49:0"
14,49,0,62.3760561839632,"14:49:0"
14,49,0,62.0807565540443,"14:49:0"
14,49,0,62.3744316503774,"14:49:0"
14,49,0,61.9314980558897,"14:49:0"
14,50,0,62.2361283529232,"14:50:0"
14,50,0,61.9510700127131,"14:50:0"
14,50,0,62.1877852738338,"14:50:0"
14,50,0,62.1851235126005,"14:50:0"
14,50,0,62.2499498709002,"14:50:0"
14,50,0,62.448922401308,"14:50:0"
14,50,0,62.1926489067477,"14:50:0"
14,50,0,61.9598162582694,"14:50:0"
14,50,0,62.1589599047298,"14:50:0"
14,50,0,62.3311745820496,"14:50:0"
14,50,0,62.3917579757711,"14:50:0"
14,50,0,62.2154982097735,"14:50:0"
14,50,0,62.3899834980337,"14:50:0"
14,50,0,62.1929608751848,"14:50:0"
14,50,0,62.0633220196969,"14:50:0"
14,50,0,62.0143896202458,"14:50:0"
14,50,0,62.1656575406482,"14:50:0"
14,50,0,62.1595088461503,"14:50:0"
14,50,0,62.0389690539605,"14:50:0"
14,50,0,61.8713203306353,"14:50:0"
14,50,0,62.2839108745769,"14:50:0"
14,50,0,62.1205360762998,"14:50:0"
14,50,0,61.9875888416883,"14:50:0"
14,50,0,62.1895054994523,"14:50:0"
14,50,0,62.2216318819331,"14:50:0"
14,50,0,62.0471975223494,"14:50:0"
14,50,0,61.9600635898447,"14:50:0"
14,50,0,62.4625950682226,"14:50:0"
14,50,0,61.9626832498159,"14:50:0"
14,50,0,62.1294892717574,"14:50:0"
14,50,0,62.4040815270219,"14:50:0"
14,50,0,62.5468558646036,"14:50:0"
14,50,0,62.4009045389994,"14:50:0"
14,50,0,62.1345112526651,"14:50:0"
14,50,0,62.0850412634772,"14:50:0"
14,50,0,62.2754276457385,"14:50:0"
14,50,0,62.2776002822699,"14:50:0"
14,50,0,61.9320079401581,"14:50:0"
14,50,0,62.1563040829962,"14:50:0"
14,50,0,62.0366742316803,"14:50:0"
14,50,0,62.1853759318787,"14:50:0"
14,50,0,61.9044399759298,"14:50:0"
14,50,0,62.2642463803736,"14:50:0"
14,50,0,61.9056367429985,"14:50:0"
14,50,0,61.8804713942538,"14:50:0"
14,50,0,61.7786857659051,"14:50:0"
14,50,0,61.7897237859916,"14:50:0"
14,50,0,61.9376119451884,"14:50:0"
14,50,0,61.7832827812249,"14:50:0"
14,50,0,61.7789772508948,"14:50:0"
14,50,0,61.6662515118385,"14:50:0"
14,50,0,61.9760704033183,"14:50:0"
14,50,0,62.000253517833,"14:50:0"
14,50,0,61.7628862690116,"14:50:0"
14,50,0,64.1096109407829,"14:50:0"
14,50,0,62.1523909390425,"14:50:0"
14,51,0,62.2055873039267,"14:51:0"
14,51,0,62.3507230925768,"14:51:0"
14,51,0,62.5695874791801,"14:51:0"
