"hr8","min","sec","dBA","Time"
14,35,0,62.3865692188107,"14:35:0"
14,35,0,62.3542314003925,"14:35:0"
14,35,0,62.5322213593061,"14:35:0"
14,35,0,62.0744951289926,"14:35:0"
14,35,0,62.3600021870741,"14:35:0"
14,35,0,62.4303444805519,"14:35:0"
14,35,0,62.0354841939462,"14:35:0"
14,35,0,62.441794273798,"14:35:0"
14,35,0,62.0461744331133,"14:35:0"
14,35,0,62.2178318941384,"14:35:0"
14,35,0,62.2276229161392,"14:35:0"
14,35,0,62.3558788794597,"14:35:0"
14,35,0,62.5839754942787,"14:35:0"
14,35,0,62.4099819528519,"14:35:0"
14,35,0,62.2382854024715,"14:35:0"
14,35,0,62.2900045374525,"14:35:0"
14,35,0,62.6322875289577,"14:35:0"
14,35,0,62.2857747674932,"14:35:0"
14,35,0,62.2576926247894,"14:35:0"
14,35,0,62.643641938732,"14:35:0"
14,35,0,62.3407398114652,"14:35:0"
14,35,0,62.6318932894094,"14:35:0"
14,35,0,62.6196215232718,"14:35:0"
14,35,0,62.5964002524814,"14:35:0"
14,35,0,62.4104086804054,"14:35:0"
14,35,0,62.3073564844463,"14:35:0"
14,35,0,62.2729179447142,"14:35:0"
14,35,0,62.2329969158409,"14:35:0"
14,35,0,62.2737771195044,"14:35:0"
14,35,0,62.5271974301823,"14:35:0"
14,35,0,62.0338722858584,"14:35:0"
14,35,0,62.6140161684711,"14:35:0"
14,35,0,62.3072098709486,"14:35:0"
14,35,0,62.2128630315931,"14:35:0"
14,35,0,62.3864699154904,"14:35:0"
14,35,0,62.3211384123088,"14:35:0"
14,35,0,62.3658644394576,"14:35:0"
14,35,0,62.2831602731633,"14:35:0"
14,35,0,62.4764352332115,"14:35:0"
14,35,0,62.5253539409493,"14:35:0"
14,35,0,62.3847099506131,"14:35:0"
14,35,0,62.5291549541747,"14:35:0"
14,35,0,62.2898404637053,"14:35:0"
14,35,0,62.5398304681531,"14:35:0"
14,35,0,62.4454852874352,"14:35:0"
14,35,0,62.1079830512247,"14:35:0"
14,35,0,62.7526193422981,"14:35:0"
14,35,0,62.3435524569762,"14:35:0"
14,36,0,62.1985522287099,"14:36:0"
14,36,0,62.3922722489911,"14:36:0"
14,36,0,62.7509968607387,"14:36:0"
14,36,0,62.5837322430878,"14:36:0"
14,36,0,62.1928617562731,"14:36:0"
14,36,0,62.3202286988714,"14:36:0"
14,36,0,62.6900487314979,"14:36:0"
14,36,0,62.3215362025005,"14:36:0"
14,36,0,62.1376755471487,"14:36:0"
14,36,0,62.4093327889949,"14:36:0"
14,36,0,62.1895399368764,"14:36:0"
14,36,0,62.2935123919071,"14:36:0"
14,36,0,62.5677073233326,"14:36:0"
14,36,0,62.3679907112953,"14:36:0"
14,36,0,62.1843293391483,"14:36:0"
14,36,0,62.1089502415171,"14:36:0"
14,36,0,62.5170060805912,"14:36:0"
14,36,0,62.4223795592276,"14:36:0"
14,36,0,62.188099544516,"14:36:0"
14,36,0,62.4238579246225,"14:36:0"
14,36,0,62.0560856347529,"14:36:0"
14,36,0,62.3611101744103,"14:36:0"
14,36,0,62.2168990099254,"14:36:0"
14,36,0,62.3233390131248,"14:36:0"
14,36,0,62.4146164470235,"14:36:0"
14,36,0,62.0841274289892,"14:36:0"
14,36,0,62.7749767742963,"14:36:0"
14,36,0,62.3273797183263,"14:36:0"
14,36,0,62.1502318381445,"14:36:0"
14,36,0,62.5263719908647,"14:36:0"
14,36,0,62.0800235949226,"14:36:0"
14,36,0,62.3435763462272,"14:36:0"
14,36,0,62.4689529271521,"14:36:0"
14,36,0,62.5979589979563,"14:36:0"
14,36,0,62.3682622206538,"14:36:0"
14,36,0,62.5753953451315,"14:36:0"
14,36,0,62.3084172884489,"14:36:0"
14,36,0,62.2629387943171,"14:36:0"
14,36,0,62.5327822967594,"14:36:0"
14,36,0,62.5250609539468,"14:36:0"
14,36,0,62.2485686447069,"14:36:0"
14,36,0,62.5154484571562,"14:36:0"
14,36,0,62.5338004974769,"14:36:0"
14,36,0,62.1594106546058,"14:36:0"
14,36,0,62.609554333484,"14:36:0"
14,36,0,62.2906975772216,"14:36:0"
14,36,0,62.4678679477999,"14:36:0"
14,36,0,62.2118380067667,"14:36:0"
14,36,0,62.5677343728375,"14:36:0"
14,36,0,62.1430870572093,"14:36:0"
14,36,0,62.4399524358652,"14:36:0"
14,36,0,62.328050161416,"14:36:0"
14,36,0,62.2199865212805,"14:36:0"
14,36,0,62.5760317335648,"14:36:0"
14,36,0,62.2229007161823,"14:36:0"
14,36,0,62.3304553860919,"14:36:0"
14,36,0,62.3996389556466,"14:36:0"
14,36,0,62.1325640816717,"14:36:0"
14,37,0,62.6914824221026,"14:37:0"
14,37,0,62.4351393612199,"14:37:0"
14,37,0,62.250928771465,"14:37:0"
14,37,0,62.4728020700871,"14:37:0"
14,37,0,62.4483194289874,"14:37:0"
14,37,0,62.5660014939617,"14:37:0"
14,37,0,62.2999835846528,"14:37:0"
14,37,0,62.3830827183575,"14:37:0"
14,37,0,62.3760505426811,"14:37:0"
14,37,0,62.3672027888228,"14:37:0"
14,37,0,62.2030390622056,"14:37:0"
14,37,0,62.5872578318335,"14:37:0"
14,37,0,62.3524748374941,"14:37:0"
14,37,0,62.5314658955798,"14:37:0"
14,37,0,62.6447164894853,"14:37:0"
14,37,0,62.2748462717578,"14:37:0"
14,37,0,62.1697451293066,"14:37:0"
14,37,0,62.3518806620044,"14:37:0"
14,37,0,62.3396263616654,"14:37:0"
14,37,0,62.6436304091757,"14:37:0"
14,37,0,62.3779045770835,"14:37:0"
14,37,0,62.2325563993898,"14:37:0"
14,37,0,62.192265573597,"14:37:0"
14,37,0,62.340787412823,"14:37:0"
14,37,0,62.3100372189364,"14:37:0"
14,37,0,62.2236613692216,"14:37:0"
14,37,0,62.3432538829817,"14:37:0"
14,37,0,62.3046977423892,"14:37:0"
14,37,0,62.3617518182221,"14:37:0"
14,37,0,62.3512526279613,"14:37:0"
14,37,0,62.4089443913435,"14:37:0"
14,37,0,62.5310555293756,"14:37:0"
14,37,0,62.1218110726649,"14:37:0"
14,37,0,62.5269455454504,"14:37:0"
14,37,0,62.3409011834699,"14:37:0"
14,37,0,62.5448193978637,"14:37:0"
14,37,0,62.0798262171114,"14:37:0"
14,37,0,62.3309021866985,"14:37:0"
14,37,0,62.4214519566972,"14:37:0"
14,37,0,62.3238252267638,"14:37:0"
14,37,0,62.3243811038891,"14:37:0"
14,37,0,62.0887163454421,"14:37:0"
14,37,0,62.1819408450239,"14:37:0"
14,37,0,62.3457085997065,"14:37:0"
14,37,0,62.1318141025225,"14:37:0"
14,37,0,62.0221974442699,"14:37:0"
14,37,0,62.388984492156,"14:37:0"
14,37,0,62.2316194532105,"14:37:0"
14,37,0,62.2145909249629,"14:37:0"
14,37,0,62.6066881440778,"14:37:0"
14,37,0,62.438687478491,"14:37:0"
14,37,0,62.4368653285368,"14:37:0"
14,37,0,62.387122680338,"14:37:0"
14,37,0,62.4390175359989,"14:37:0"
14,37,0,62.1545117182255,"14:37:0"
14,37,0,62.4845319969014,"14:37:0"
14,37,0,62.3790462737983,"14:37:0"
14,37,0,62.2576014799949,"14:37:0"
14,37,0,62.2655242921119,"14:37:0"
14,38,0,62.571006035393,"14:38:0"
14,38,0,62.2275468219221,"14:38:0"
14,38,0,62.4403350285632,"14:38:0"
14,38,0,62.3952834745388,"14:38:0"
14,38,0,62.1027536818846,"14:38:0"
14,38,0,61.9957300024202,"14:38:0"
14,38,0,62.4458481681695,"14:38:0"
14,38,0,62.2674485194756,"14:38:0"
14,38,0,62.7110745264057,"14:38:0"
14,38,0,62.4845614535312,"14:38:0"
14,38,0,62.2707901778946,"14:38:0"
14,38,0,62.3491149500618,"14:38:0"
14,38,0,62.2650316534269,"14:38:0"
14,38,0,62.1980326658679,"14:38:0"
14,38,0,62.2044581724586,"14:38:0"
14,38,0,62.0002906946332,"14:38:0"
14,38,0,62.2338670042287,"14:38:0"
14,38,0,62.3962126174578,"14:38:0"
14,38,0,62.2243666972132,"14:38:0"
14,38,0,62.3124016484144,"14:38:0"
14,38,0,62.056057111329,"14:38:0"
14,38,0,62.5562081555771,"14:38:0"
14,38,0,62.124138351542,"14:38:0"
14,38,0,62.3827885317317,"14:38:0"
14,38,0,62.355281887762,"14:38:0"
14,38,0,62.3741664574292,"14:38:0"
14,38,0,62.3804117920336,"14:38:0"
14,38,0,62.5238964241542,"14:38:0"
14,38,0,62.3834645766779,"14:38:0"
14,38,0,61.9965887428327,"14:38:0"
14,38,0,62.5849719848142,"14:38:0"
14,38,0,62.4360757152895,"14:38:0"
14,38,0,62.5749918241718,"14:38:0"
14,38,0,62.4958934845035,"14:38:0"
14,38,0,62.3573715706398,"14:38:0"
14,38,0,62.5721983813066,"14:38:0"
14,38,0,62.2307135764884,"14:38:0"
14,38,0,62.3216683172817,"14:38:0"
14,38,0,62.7578993996906,"14:38:0"
14,38,0,62.3785230821703,"14:38:0"
14,38,0,62.3714397907786,"14:38:0"
14,38,0,62.0952955725205,"14:38:0"
14,38,0,62.1091970010164,"14:38:0"
14,38,0,62.366686283082,"14:38:0"
14,38,0,62.1862102808404,"14:38:0"
14,38,0,62.2188524672668,"14:38:0"
14,38,0,62.3552136558436,"14:38:0"
14,38,0,62.4701399357991,"14:38:0"
14,38,0,62.335827375615,"14:38:0"
14,38,0,62.5103941174284,"14:38:0"
14,38,0,62.4456670744582,"14:38:0"
14,38,0,62.2993278758137,"14:38:0"
14,38,0,62.5247166314492,"14:38:0"
14,38,0,62.4926684999968,"14:38:0"
14,38,0,62.6433708689183,"14:38:0"
14,38,0,62.2997492747753,"14:38:0"
14,38,0,62.3240515468923,"14:38:0"
14,38,0,62.098553924545,"14:38:0"
14,39,0,62.4644011881026,"14:39:0"
14,39,0,62.1000897234441,"14:39:0"
14,39,0,62.5030126732217,"14:39:0"
14,39,0,62.1402816766015,"14:39:0"
14,39,0,62.3580717275057,"14:39:0"
14,39,0,62.5780043759371,"14:39:0"
14,39,0,62.2604407292707,"14:39:0"
14,39,0,61.931232306852,"14:39:0"
14,39,0,62.5473108553689,"14:39:0"
14,39,0,62.1626560024286,"14:39:0"
14,39,0,62.2182831787018,"14:39:0"
14,39,0,62.3900533803244,"14:39:0"
14,39,0,62.542039751245,"14:39:0"
14,39,0,62.3255070883499,"14:39:0"
14,39,0,62.4705273631735,"14:39:0"
14,39,0,62.2192795938616,"14:39:0"
14,39,0,62.3297656449251,"14:39:0"
14,39,0,62.4652396525075,"14:39:0"
14,39,0,62.1767495533914,"14:39:0"
14,39,0,62.1151244330735,"14:39:0"
14,39,0,62.1924263156595,"14:39:0"
14,39,0,62.3587400300537,"14:39:0"
14,39,0,62.3480842912815,"14:39:0"
14,39,0,62.6326862862632,"14:39:0"
14,39,0,62.6310767685391,"14:39:0"
14,39,0,62.0717558816308,"14:39:0"
14,39,0,62.210341347784,"14:39:0"
14,39,0,62.1004062855421,"14:39:0"
14,39,0,62.4318699081686,"14:39:0"
14,39,0,62.247717564237,"14:39:0"
14,39,0,62.1640067404693,"14:39:0"
14,39,0,61.9738187359887,"14:39:0"
14,39,0,61.8795645449311,"14:39:0"
14,39,0,62.4086924646899,"14:39:0"
14,39,0,62.0986417112848,"14:39:0"
14,39,0,62.394606285403,"14:39:0"
14,39,0,62.0727179381551,"14:39:0"
14,39,0,62.3557136653062,"14:39:0"
14,39,0,61.9806142099229,"14:39:0"
14,39,0,62.2327383539294,"14:39:0"
14,39,0,62.4042311129533,"14:39:0"
14,39,0,62.5717926751803,"14:39:0"
14,39,0,62.3467347019625,"14:39:0"
14,39,0,62.1171071160454,"14:39:0"
14,39,0,62.2802946973157,"14:39:0"
14,39,0,62.2808586455681,"14:39:0"
14,39,0,62.4171547421356,"14:39:0"
14,39,0,62.6505906615283,"14:39:0"
14,39,0,62.5368142560785,"14:39:0"
14,39,0,62.4636979769339,"14:39:0"
14,39,0,62.337724089118,"14:39:0"
14,39,0,62.3053535324742,"14:39:0"
14,39,0,62.6049883898052,"14:39:0"
14,39,0,62.6183339900828,"14:39:0"
14,39,0,62.5357378568647,"14:39:0"
14,39,0,62.325863143252,"14:39:0"
14,39,0,62.5484691488043,"14:39:0"
14,39,0,62.3479183074684,"14:39:0"
14,40,0,62.2534345980739,"14:40:0"
14,40,0,62.4456835805086,"14:40:0"
14,40,0,62.3147711285233,"14:40:0"
14,40,0,62.4323721493923,"14:40:0"
14,40,0,62.3118709543196,"14:40:0"
14,40,0,62.1507546954876,"14:40:0"
14,40,0,62.1607044311803,"14:40:0"
14,40,0,62.0960854145581,"14:40:0"
14,40,0,62.5498790780389,"14:40:0"
14,40,0,62.2301977919327,"14:40:0"
14,40,0,62.5473572169566,"14:40:0"
14,40,0,62.2801715875849,"14:40:0"
14,40,0,62.3921797281576,"14:40:0"
14,40,0,62.250759150325,"14:40:0"
14,40,0,62.5421587281173,"14:40:0"
14,40,0,62.1005699089797,"14:40:0"
14,40,0,62.1102933121043,"14:40:0"
14,40,0,61.9540784865995,"14:40:0"
14,40,0,62.1775046757637,"14:40:0"
14,40,0,62.4050296905978,"14:40:0"
14,40,0,62.4472525055392,"14:40:0"
14,40,0,58.7071958562533,"14:40:0"
14,40,0,42.5181266407574,"14:40:0"
14,40,0,63.1334810450394,"14:40:0"
14,41,0,62.4888404396396,"14:41:0"
14,41,0,62.4176418288746,"14:41:0"
14,41,0,62.3424315648227,"14:41:0"
